nearest stattion,number of stops within 2kms
483.1022383,5
0,0
1202.425639,5
398.5775066,7
472.1755811,7
522.1677042,7
1607.053171,2
1305.831666,4
522.1677042,7
522.1677042,7
1127.473352,2
636.7199907,4
1254.862184,2
1325.711024,2
1415.222476,2
795.0144558,3
1143.9282,2
637.0594871,4
1044.87696,2
231.5863986,5
231.5863986,5
911.6515654,4
875.0889163,3
223.7309936,5
353.2917538,5
369.1473951,5
1336.943631,2
637.0594871,4
0,0
1325.711024,2
1006.651033,2
274.0110249,7
1314.092273,2
1006.651033,2
985.8170675,3
376.6292772,5
285.8513165,6
336.0485959,7
274.0110249,7
336.0485959,7
1769.893116,1
274.0110249,7
973.0514097,2
973.0514097,2
336.0485959,7
1006.651033,2
274.0110249,7
1667.820546,1
336.0485959,7
140.718734,6
353.2917538,5
274.0110249,7
274.0110249,7
336.0485959,7
236.779585,4
716.7100903,3
312.086463,6
1047.806431,3
120.0802907,5
952.9531272,3
439.8331879,7
1062.127371,3
138.5853662,6
1547.470538,1
1032.649411,2
140.718734,6
478.0556695,5
632.944901,5
621.3120075,4
140.718734,6
1093.932408,2
1234.961064,2
285.8513165,6
391.6362681,6
140.718734,6
369.1473951,5
285.8513165,6
71.14811618,5
148.5369109,5
875.0889163,3
1185.569343,2
432.2822795,5
135.1744246,5
659.866255,3
38.65717417,7
1160.6287,2
285.8513165,6
433.5158625,5
336.0485959,7
298.8804338,6
285.8513165,6
1447.990577,2
0,0
167.9900718,6
329.5249403,6
985.8170675,3
822.5148233,3
726.129215,4
216.4394686,6
1005.880797,2
582.3813257,4
295.4919801,4
285.8513165,6
1434.870943,2
216.4394686,6
285.8513165,6
1977.025085,1
336.0485959,7
216.4394686,6
274.0110249,7
274.0110249,7
164.9408602,5
285.8513165,6
511.363919,4
619.4759701,3
107.5744692,5
1314.092273,2
726.129215,4
216.4394686,6
167.9900718,6
1062.127371,3
1467.174726,1
216.4394686,6
336.0485959,7
164.9408602,5
265.9017226,6
223.7309936,5
167.9900718,6
1954.090585,1
285.8513165,6
265.9017226,6
1047.806431,3
201.0746338,4
1977.025085,1
0,0
1224.121191,2
1487.918272,1
216.4394686,6
1633.206286,1
1933.372633,1
265.9017226,6
223.7309936,5
0,0
135.6344907,5
1182.672441,2
741.8054308,3
0,0
1051.810563,2
376.6292772,5
982.8404857,2
1638.726455,1
0,0
1977.025085,1
45.71895037,7
685.3016781,3
945.2937469,2
1206.98258,2
519.2456436,3
452.5021998,5
1092.852334,2
312.086463,6
0,0
1826.881095,1
982.8404857,2
1160.6287,2
982.8404857,2
519.2456436,3
201.0746338,4
635.2789563,3
982.8404857,2
0,0
71.14811618,5
129.7454238,5
621.3120075,4
1354.581725,2
201.0746338,4
1083.55831,2
1977.025085,1
880.9579663,2
1385.337534,2
1012.808501,2
1826.881095,1
1385.337534,2
503.8276494,4
1044.87696,2
756.260576,3
1763.949364,1
741.8054308,3
357.3545488,5
400.144703,4
1537.300877,1
236.2710652,5
415.7315362,6
1977.025085,1
216.4394686,6
298.8804338,6
271.3375509,5
164.9408602,5
223.7309936,5
260.0110926,5
400.144703,4
51.13776844,5
167.9900718,6
231.5863986,5
201.0746338,4
38.65717417,7
1763.949364,1
265.9017226,6
1343.68831,2
619.4759701,3
1646.414252,1
71.14811618,5
271.3375509,5
164.9408602,5
1185.569343,2
1224.121191,2
619.4759701,3
216.4394686,6
1160.6287,2
167.9900718,6
519.2456436,3
271.3375509,5
271.3375509,5
271.3375509,5
201.0746338,4
365.5884154,5
753.4026665,3
148.5369109,5
312.086463,6
1527.919475,1
107.5744692,5
1977.025085,1
271.3375509,5
556.1030413,3
284.7552138,5
1093.821677,2
1579.006421,1
279.4416676,5
1385.337534,2
439.8331879,7
1977.025085,1
271.3375509,5
260.0110926,5
975.5386292,2
1385.337534,2
453.0523184,7
223.7309936,5
0,0
376.5706525,6
982.8404857,2
223.7309936,5
982.8404857,2
1977.025085,1
681.4957267,4
1579.006421,1
1012.808501,2
216.4394686,6
681.4957267,4
681.4957267,4
271.3375509,5
265.9017226,6
167.9900718,6
102.5131211,7
982.8404857,2
1160.6287,2
1306.552328,2
1775.833641,1
1160.6287,2
295.4919801,4
265.9017226,6
223.7309936,5
1633.206286,1
1977.025085,1
982.8404857,2
681.4957267,4
982.8404857,2
1313.416341,2
519.2456436,3
1156.466537,2
107.5744692,5
853.0896395,2
1012.808501,2
681.4957267,4
439.8331879,7
357.3545488,5
627.3230767,4
856.6105009,2
627.3230767,4
271.3375509,5
201.0746338,4
312.086463,6
519.2456436,3
853.0896395,2
745.8517161,3
312.086463,6
265.9017226,6
741.8054308,3
1775.833641,1
627.3230767,4
627.3230767,4
0,0
1083.55831,2
1075.702381,2
357.3545488,5
260.0110926,5
357.3545488,5
357.3545488,5
982.8404857,2
0,0
0,0
376.6292772,5
1012.808501,2
357.3545488,5
853.0896395,2
357.3545488,5
357.3545488,5
357.3545488,5
357.3545488,5
357.3545488,5
982.8404857,2
982.8404857,2
982.8404857,2
982.8404857,2
1360.608217,2
837.7303919,5
1420.364657,3
1351.106299,4
0,0
0,0
1502.346671,4
1432.35654,4
1680.718262,2
0,0
0,0
1272.932349,4
1272.932349,4
0,0
938.4178451,4
1006.86578,4
0,0
1290.707659,3
0,0
0,0
0,0
0,0
783.9447432,6
1304.326831,5
1249.703219,4
1259.524254,5
516.6360363,7
467.251288,7
532.9730946,7
831.501843,5
734.1523921,5
441.4963904,6
0,0
0,0
1504.597488,2
1597.103247,4
1411.7492,4
1504.597488,2
1106.002391,5
1689.15064,3
1619.793143,3
579.6397663,6
510.5228562,6
1711.019459,3
454.6768649,6
509.3066864,7
1436.360676,4
584.1813737,8
1709.757181,3
1732.743079,2
1709.757181,3
1489.636138,3
1022.952261,5
1217.031248,5
736.8951548,8
724.3021878,6
681.2561281,8
1627.412195,2
1627.412195,2
0,0
0,0
0,0
0,0
109.3869069,5
109.3869069,5
728.9887177,6
728.9887177,6
948.0256154,9
303.7846874,5
1558.918991,3
1626.192748,3
918.4855036,5
1351.88434,4
1351.88434,4
1627.857765,3
1627.857765,3
736.8951548,8
281.0482715,7
0,0
437.041645,6
0,0
1558.918991,3
1638.000323,3
329.9448478,10
1046.117571,9
433.5869103,6
1481.091755,4
0,0
0,0
1692.437445,3
0,0
831.501843,5
1966.246869,1
289.5375156,10
579.6397663,6
648.818217,6
579.6397663,6
766.2563281,5
825.4008919,5
831.501843,5
1280.375145,5
0,0
0,0
224.1764828,8
775.3923985,7
1134.456459,4
770.7249884,6
1450.398217,5
1289.607428,4
1413.967453,4
694.5431326,8
795.2102264,7
1712.469498,2
995.8792273,4
731.7749973,8
666.5952109,9
995.8792273,4
0,0
930.3465375,9
315.1777294,10
773.3023952,9
766.2563281,5
281.346464,9
846.0322949,7
1203.765345,4
1347.416979,4
1347.416979,4
295.4293142,9
287.2827902,10
307.4999019,11
0,0
1079.219341,7
172.5266319,7
744.6476249,9
1203.765345,4
624.3631023,9
898.9572316,5
466.1949434,9
281.346464,9
330.2367257,11
1597.103247,4
426.2220672,6
126.541984,11
1966.246869,1
397.2509589,9
330.2367257,11
97.94850024,11
1347.416979,4
126.541984,11
97.94850024,11
126.541984,11
493.0704382,2
366.3424458,6
77.15028911,10
0,0
579.6397663,6
0,0
648.818217,6
648.818217,6
1649.937225,4
0,0
103.8255204,10
262.3612959,4
1232.995435,4
1406.276408,4
0,0
1124.084279,5
281.346464,9
510.9402298,10
1616.495825,4
807.1910223,2
0,0
0,0
1461.519778,3
666.8119636,10
807.1910223,2
200.7044977,11
533.0365401,9
1877.992512,1
368.143804,10
234.0570826,11
683.9753996,6
437.041645,6
1626.192748,3
177.843209,8
522.0874917,6
313.1384641,5
1079.291383,4
637.1859214,9
1199.885339,4
0,0
366.3424458,6
0,0
342.7378955,10
655.0697506,5
1712.469498,2
1762.772269,1
1640.360095,2
77.15028911,10
96.18436044,9
1136.412635,7
330.571932,9
408.6078437,11
880.9803243,9
1558.918991,3
898.3540578,5
898.3540578,5
1504.020616,5
649.8743403,6
214.8263988,9
649.8743403,6
454.6768649,6
0,0
1657.719899,3
328.5012504,9
488.3265547,6
296.3194384,6
285.6704059,9
272.2329171,11
1904.139867,1
238.9472389,7
1904.139867,1
1904.139867,1
1904.139867,1
1904.139867,1
1904.139867,1
801.9952616,9
1904.139867,1
1616.495825,4
0,0
272.2329171,11
313.1384641,5
1123.895053,3
554.7850118,9
366.3424458,6
1099.586037,8
0,0
1290.547944,4
309.385027,9
648.4636089,10
1069.571082,9
335.6904223,11
1200.65174,5
1200.65174,5
121.5135158,5
1113.252534,3
1986.14743,1
1986.14743,1
1141.036711,7
905.2150156,2
992.0542332,9
579.6397663,6
1028.959625,3
335.6904223,11
1033.322508,8
1764.684182,2
1069.571082,9
496.9312262,11
905.2150156,2
1200.65174,5
849.6991265,6
201.7329449,7
897.2887772,9
410.8453665,11
946.2526124,7
1335.603978,3
527.5464828,5
905.2150156,2
1133.843447,4
77.69178114,7
1616.167983,5
77.69178114,7
1004.67195,8
68.36329937,8
77.69178114,7
364.6737658,11
0,0
1080.477666,3
489.9022591,11
0,0
649.8743403,6
580.8200918,6
1033.322508,8
1030.873526,3
1343.424775,2
599.4863434,6
1336.4006,4
897.2887772,9
1466.059268,4
380.3162231,9
1006.775742,5
1851.90726,2
1417.960617,5
1065.160207,4
1384.727327,3
1510.273142,3
487.2835379,8
1033.855658,4
1766.465242,2
487.4255512,11
0,0
905.2150156,2
1162.138925,8
649.8743403,6
0,0
1026.084712,9
0,0
0,0
905.2150156,2
575.8693748,6
649.1306197,8
967.3134047,4
1214.000963,7
307.4999019,11
1133.843447,4
1487.795394,5
1683.712651,1
1334.407532,6
1064.508857,4
0,0
1205.347092,7
880.9803243,9
1706.918275,1
0,0
905.2150156,2
416.539407,11
1269.939232,5
416.539407,11
1132.163918,3
905.2150156,2
1200.65174,5
0,0
1886.659583,1
261.1260908,7
979.8305299,7
416.539407,11
416.539407,11
905.2150156,2
344.9359997,5
905.2150156,2
1844.708988,1
416.539407,11
307.3432015,10
905.2150156,2
330.571932,9
330.571932,9
416.539407,11
433.4841652,10
905.2150156,2
905.2150156,2
487.4255512,11
416.539407,11
1133.843447,4
1133.843447,4
1065.160207,4
235.9909176,5
0,0
487.4255512,11
0,0
0,0
0,0
905.2150156,2
1553.77479,4
487.4255512,11
487.4255512,11
487.4255512,11
0,0
364.6737658,11
611.1343072,7
364.6737658,11
1065.160207,4
416.539407,11
329.4541622,4
307.3432015,10
416.539407,11
1835.624898,2
185.2381122,11
649.1306197,8
622.9190486,9
1272.535703,4
1203.765345,4
443.0414167,6
780.1489942,2
0,0
287.2827902,10
903.184533,3
1351.547186,3
1115.883083,7
903.184533,3
495.8356066,5
316.1225628,8
795.2102264,7
854.5614056,3
0,0
68.36329937,8
1437.781669,2
0,0
520.3821198,8
1030.873526,3
478.0213385,5
478.0213385,5
903.184533,3
300.768114,11
0,0
736.9536506,6
1046.117571,9
458.1932834,7
1435.525467,3
872.4944742,5
77.15028911,10
1134.456459,4
901.6697728,5
451.7803747,8
866.4019397,8
1945.132737,1
849.5876624,7
649.8743403,6
1945.132737,1
478.0213385,5
1079.381205,7
1945.132737,1
1331.031857,3
478.0213385,5
478.0213385,5
702.4175058,8
1945.132737,1
1079.381205,7
478.0213385,5
580.8200918,6
1895.93992,1
1309.983597,3
579.6397663,6
1334.407532,6
1824.07934,1
849.5876624,7
579.6397663,6
967.3134047,4
0,0
941.9726503,4
554.280368,4
1775.51298,1
0,0
1124.043738,8
0,0
1683.712651,1
1435.525467,3
347.6452128,7
395.0860398,11
166.1251433,9
0,0
1141.036711,7
1824.07934,1
880.9803243,9
1030.873526,3
0,0
76.90280861,10
805.0309818,5
0,0
1839.015096,1
1885.948208,1
0,0
365.1576569,6
795.2102264,7
795.2102264,7
0,0
188.1932653,9
344.9359997,5
313.3687658,7
880.9803243,9
1064.508857,4
313.3687658,7
514.4979324,10
1141.036711,7
1129.734201,9
1435.525467,3
260.0999167,9
1435.525467,3
308.4655641,8
495.9879211,11
706.6780242,6
1731.89817,1
1108.020907,3
737.4177982,12
1776.769715,5
0,0
688.4811356,9
1065.160207,4
495.5992751,10
942.2633063,6
364.9534515,11
1167.363555,3
416.539407,11
1005.679054,4
1094.398188,4
1994.570554,1
839.2891177,7
527.5615937,2
433.9525131,6
1134.456459,4
1432.032388,5
1289.607428,4
1905.767179,1
1616.46189,4
0,0
329.9448478,10
1375.905431,6
1134.456459,4
433.7063635,11
0,0
1160.515916,4
0,0
0,0
420.2419344,8
1151.120083,7
514.4979324,10
674.8882628,6
416.539407,11
0,0
1163.695419,7
478.0213385,5
478.0213385,5
0,0
0,0
1702.0877,3
942.2633063,6
0,0
649.8743403,6
963.7691306,4
649.8743403,6
308.4655641,8
1787.728338,1
1382.245853,5
0,0
1203.523853,4
1087.516241,4
1949.321943,1
901.8681439,4
633.6987671,10
77.77222928,10
0,0
1203.523853,4
1203.765345,4
913.0183343,4
0,0
196.6322742,8
77.15028911,10
1644.429164,2
729.3376386,4
1167.078526,4
0,0
1147.285084,7
1977.22877,1
1936.136279,2
1930.265753,1
379.4698463,5
1134.456459,4
1930.265753,1
379.4698463,5
1895.93992,1
434.5529267,5
121.5135158,5
1232.995435,4
307.4999019,11
611.1343072,7
250.784215,6
558.1921703,8
433.9525131,6
0,0
653.8841768,6
195.8448783,7
411.7713465,9
963.1536862,8
942.2633063,6
316.4688811,9
942.2633063,6
0,0
1232.4937,6
1030.3053,3
0,0
341.9084591,8
693.9543704,8
648.818217,6
942.2633063,6
942.2633063,6
1644.429164,2
1464.122212,2
905.2150156,2
458.2134669,8
471.6181387,6
299.4840661,11
0,0
0,0
77.4482781,7
1141.056056,7
1967.217262,1
0,0
579.6397663,6
0,0
574.292168,9
713.0656531,7
477.9346735,8
477.9346735,8
865.4851689,4
0,0
161.2212256,10
0,0
442.7936643,5
0,0
329.9448478,10
728.7394451,7
795.2102264,7
729.3376386,4
458.129467,10
200.4643286,9
397.0121576,5
1127.674814,4
397.0121576,5
1203.523853,4
0,0
1113.252534,3
963.1536862,8
442.7936643,5
1609.346,4
443.8864009,8
475.6792934,11
441.4963904,6
963.7373102,4
0,0
304.0086877,5
467.251288,7
471.6181387,6
416.6550392,11
160.6717709,9
724.3021878,6
441.4963904,6
568.3143197,7
1352.126577,4
1256.819706,5
1642.094649,4
478.0213385,5
77.69178114,7
416.539407,11
457.3103216,11
416.539407,11
0,0
442.7936643,5
1616.167983,5
397.0121576,5
442.7936643,5
397.0121576,5
178.3759041,9
1532.23263,2
0,0
0,0
1426.163573,3
527.5464828,5
288.4217171,11
795.2102264,7
905.2150156,2
195.8448783,7
611.8585977,8
1609.346,4
0,0
1988.500535,1
170.0021625,7
0,0
0,0
0,0
1941.120591,1
1869.242467,1
880.9803243,9
631.5882507,8
246.5896518,4
694.7153777,10
795.2102264,7
905.2150156,2
289.5139489,8
329.9448478,10
1095.923487,7
473.8071177,6
250.784215,6
1531.184385,2
48.20032691,9
502.8117339,7
1291.087592,3
48.20032691,9
1166.217663,7
0,0
1060.912422,7
487.2835379,8
547.4175463,6
527.5464828,5
1163.695419,7
411.7713465,9
464.9822264,10
142.6775088,10
1342.67293,5
464.9822264,10
397.0121576,5
738.8142648,9
0,0
1113.587847,7
1410.810174,4
1122.566824,3
272.2329171,11
340.1813921,9
1988.500535,1
514.4979324,10
307.3432015,10
442.7936643,5
1054.446221,4
483.5776585,8
354.4950584,7
775.3923985,7
0,0
253.8459911,10
0,0
1096.352799,3
1291.087592,3
839.0139976,4
313.1384641,5
1060.912422,7
451.5567218,9
1414.91829,4
1890.482156,1
686.9981557,2
233.6934333,7
1253.714705,3
1885.948208,1
994.9177753,8
1155.391714,3
512.8830027,5
1342.67293,5
416.539407,11
1309.983597,3
1055.253059,6
1331.031857,3
0,0
1155.391714,3
347.6452128,7
1839.015096,1
554.280368,4
0,0
442.7936643,5
1466.059268,4
728.7394451,7
1030.873526,3
1113.587847,7
1273.084802,4
1309.983597,3
795.2102264,7
416.539407,11
1253.714705,3
728.7394451,7
1301.945138,4
728.7394451,7
728.7394451,7
438.5138106,8
897.2887772,9
686.9981557,2
501.3440767,7
501.3440767,7
501.3440767,7
1043.194396,8
219.9581497,9
270.5088896,9
487.4255512,11
262.3612959,4
487.4255512,11
538.6811174,9
0,0
507.5715234,11
273.0949073,9
279.4137464,10
1304.60486,4
949.261115,8
975.0713942,7
1466.059268,4
70.92911199,9
1631.968127,3
442.7936643,5
496.4655572,7
1336.115872,5
70.92911199,9
507.5715234,11
397.0121576,5
543.8954538,6
478.0213385,5
145.6802273,10
1384.865394,2
486.4610283,8
262.3612959,4
781.7731095,10
1036.047872,4
633.6987671,10
442.7936643,5
1491.144936,4
724.3021878,6
554.280368,4
1995.184927,1
1422.160131,3
125.8422821,10
1466.059268,4
653.0269898,9
994.1448134,6
1168.36123,9
844.0090931,5
1453.032906,6
270.5088896,9
543.8954538,6
1147.285084,7
200.7044977,11
1866.286551,1
1413.29118,6
769.626355,4
487.4255512,11
1023.689483,7
487.4255512,11
1054.446221,4
543.8954538,6
1822.370964,1
0,0
527.5464828,5
0,0
1775.51298,1
675.1951844,5
728.7394451,7
942.2633063,6
575.3610961,9
432.0392078,7
0,0
1596.336192,2
795.2102264,7
1278.090737,2
559.3503144,8
551.8802497,8
663.3739264,9
644.2481409,8
432.0392078,7
1088.262548,3
728.7394451,7
1384.865394,2
662.2898005,6
200.7044977,11
522.9298455,6
527.5464828,5
433.4841652,10
1030.3053,3
769.288502,9
0,0
507.5715234,11
994.9177753,8
728.7394451,7
1291.66234,5
849.5876624,7
1022.952261,5
1291.087592,3
0,0
1760.165573,2
1185.982126,3
0,0
451.2128136,6
0,0
695.919388,9
570.2723688,8
34.39064532,10
486.0180392,6
199.1313436,5
1701.778915,2
1644.705272,4
76.90280861,10
0,0
600.8640909,4
522.9298455,6
1352.126577,4
1384.727327,3
0,0
0,0
0,0
0,0
1479.825519,4
135.2425925,5
948.3931618,7
93.6747231,9
538.6811174,9
167.57806,7
527.5464828,5
510.5484119,7
218.205945,6
0,0
453.5841575,7
0,0
1569.231792,4
538.6811174,9
487.2835379,8
1056.923656,6
538.6811174,9
750.880086,8
0,0
1023.689483,7
1122.566824,3
328.5012504,9
364.6737658,11
82.94054925,5
513.227952,11
967.2294458,9
1112.247564,5
1352.126577,4
1352.126577,4
1033.588395,4
512.8830027,5
424.634509,6
0,0
447.5256306,9
949.261115,8
0,0
0,0
575.3610961,9
1043.194396,8
543.8954538,6
0,0
574.292168,9
1816.92672,2
427.3988086,8
0,0
330.571932,9
775.0703384,5
1816.92672,2
412.8455113,7
1400.001534,3
851.1284858,5
0,0
0,0
0,0
68.36329937,8
586.1875108,10
1291.66234,5
18.78030164,8
18.78030164,8
442.7936643,5
380.3162231,9
0,0
1191.517118,7
851.1284858,5
982.4335164,7
567.7147393,6
0,0
1400.001534,3
1352.126577,4
397.0121576,5
132.650748,7
226.3032825,8
0,0
851.1284858,5
644.2481409,8
525.2337448,9
0,0
0,0
0,0
1088.262548,3
0,0
0,0
0,0
949.261115,8
513.9204027,8
873.8085198,9
143.6189166,5
412.8455113,7
266.2707165,10
0,0
1127.674814,4
0,0
565.5527267,6
0,0
805.2479156,8
948.3931618,7
1301.945138,4
96.18436044,9
994.9177753,8
1040.827108,5
1141.056056,7
353.4410638,6
0,0
561.4887031,6
905.5296353,6
1355.971098,3
1583.893809,6
735.2572661,8
1426.449048,2
0,0
1885.948208,1
1160.012496,3
1689.176005,2
461.102511,7
1768.912765,2
60.35483626,16
60.35483626,16
1277.888693,3
416.4232493,18
260.193245,21
115.31815,17
230.4621732,16
230.4621732,16
378.1852373,17
274.4778435,16
312.2279868,16
262.2748366,16
302.3150895,21
50.99644375,17
60.35483626,16
359.7309204,22
1534.068124,3
50.99644375,17
267.7822947,17
230.168698,18
449.8672479,20
60.35483626,16
60.35483626,16
238.6221788,20
378.8604906,18
173.4584863,21
1673.328099,5
85.38393827,11
1481.373686,8
1543.417898,6
1360.477512,2
1186.660676,9
479.0738962,15
184.9467788,7
1232.009721,12
173.4584863,21
289.853628,22
173.4584863,21
238.6221788,20
329.4913954,22
141.7026458,13
368.2930292,21
286.481592,11
239.0854106,20
239.0854106,20
184.9467788,7
184.9467788,7
368.2930292,21
0,0
1298.654458,2
371.181265,15
231.4238639,14
501.9854202,2
85.38393827,11
1745.006829,2
1186.811809,3
548.6422528,10
252.3857794,14
399.8240212,14
1419.838463,6
238.6221788,20
239.0854106,20
238.6221788,20
184.9467788,7
286.481592,11
923.8079851,10
440.2573694,11
211.1476478,18
261.0618978,11
394.0013275,10
307.5667433,7
1971.628917,1
341.1290867,19
185.8315255,14
254.4447867,14
418.4905419,11
160.5729976,10
211.1476478,18
160.5729976,10
211.1476478,18
160.5729976,10
53.89180575,13
239.0854106,20
289.853628,22
534.6502853,8
185.8315255,14
198.6455987,20
417.5572596,10
365.7174618,11
160.5729976,10
160.5729976,10
1621.40609,1
289.853628,22
440.2573694,11
254.4447867,14
224.3236746,13
405.0610861,7
117.9862208,13
144.8638904,7
238.6221788,20
185.8315255,14
1449.764457,7
1033.108027,12
1382.835206,8
289.853628,22
405.0610861,7
246.066321,15
1449.764457,7
1126.281612,9
329.4913954,22
326.9311932,12
439.8853105,16
239.0854106,20
426.5441724,10
289.853628,22
239.0854106,20
1062.457046,10
246.066321,15
1108.296301,12
38.52390419,14
1889.551819,1
798.2070742,10
284.5742443,14
369.5102027,9
307.5667433,7
446.6603927,6
591.6497483,10
109.1668062,7
1155.55729,14
289.853628,22
283.5419393,16
440.2573694,11
239.0854106,20
283.5419393,16
426.5441724,10
283.5419393,16
238.6221788,20
211.1476478,18
283.5419393,16
317.0268162,13
399.8240212,14
317.0268162,13
357.5552078,11
853.7889037,10
1243.990897,10
319.5607415,14
399.8774782,11
1476.359597,1
728.131722,7
497.7470069,3
239.5259192,15
238.6221788,20
375.1852912,12
200.841406,12
377.4553581,15
405.0610861,7
405.0610861,7
566.4516596,10
132.7014554,11
211.1476478,18
182.1529882,14
377.4553581,15
377.4553581,15
547.926331,3
431.4779512,11
548.6422528,10
440.2573694,11
441.1517536,10
662.5330014,7
912.7804674,9
1727.372021,2
387.857375,15
199.1549684,11
238.6221788,20
1619.636529,5
289.853628,22
892.380565,10
184.9467788,7
214.1874476,12
371.6667845,6
545.5623067,11
386.3315174,10
228.3991427,15
377.4553581,15
457.2256916,10
1181.885011,6
394.0013275,10
377.4553581,15
211.1476478,18
53.89180575,13
895.6207829,3
456.0450842,15
895.6207829,3
508.4928578,3
386.3315174,10
426.5441724,10
117.9862208,13
144.8638904,7
246.066321,15
254.4447867,14
115.3956712,20
117.9862208,13
148.1650194,11
376.6612299,10
440.2573694,11
115.3956712,20
214.1874476,12
148.1650194,11
1010.744321,2
214.8706007,7
367.8738453,15
214.1874476,12
1633.420895,1
214.1874476,12
1169.360177,6
214.1874476,12
